Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,Home_Elo,Away_Elo,Referee,B365H,B365D,B365A,Home_GoalsScored,Home_GoalsConceded,Home_xG_Created,Home_xG_Conceded,Home_ShotsOnTarget,Home_Opp_ShotsOnTarget,Home_YellowCards,Home_RedCards,Home_Corners,Home_Fouls,Home_Rest_Days,Home_Congestion_Flag,Home_GoalsScored_roll3,Home_GoalsConceded_roll3,Home_ShotsOnTarget_roll3,Home_xG_Created_roll3,Home_xG_Conceded_roll3,Home_Corners_roll3,Home_Fouls_roll3,Home_GoalsScored_roll5,Home_GoalsConceded_roll5,Home_ShotsOnTarget_roll5,Home_xG_Created_roll5,Home_xG_Conceded_roll5,Home_Corners_roll5,Home_Fouls_roll5,Home_GoalsScored_roll10,Home_GoalsConceded_roll10,Home_ShotsOnTarget_roll10,Home_xG_Created_roll10,Home_xG_Conceded_roll10,Home_Corners_roll10,Home_Fouls_roll10,Home_xG_Created_Venue_roll5,Home_xG_Conceded_Venue_roll5,Away_GoalsScored,Away_GoalsConceded,Away_xG_Created,Away_xG_Conceded,Away_ShotsOnTarget,Away_Opp_ShotsOnTarget,Away_YellowCards,Away_RedCards,Away_Corners,Away_Fouls,Away_Rest_Days,Away_Congestion_Flag,Away_GoalsScored_roll3,Away_GoalsConceded_roll3,Away_ShotsOnTarget_roll3,Away_xG_Created_roll3,Away_xG_Conceded_roll3,Away_Corners_roll3,Away_Fouls_roll3,Away_GoalsScored_roll5,Away_GoalsConceded_roll5,Away_ShotsOnTarget_roll5,Away_xG_Created_roll5,Away_xG_Conceded_roll5,Away_Corners_roll5,Away_Fouls_roll5,Away_GoalsScored_roll10,Away_GoalsConceded_roll10,Away_ShotsOnTarget_roll10,Away_xG_Created_roll10,Away_xG_Conceded_roll10,Away_Corners_roll10,Away_Fouls_roll10,Away_xG_Created_Venue_roll5,Away_xG_Conceded_Venue_roll5
2023-01-05,2022/23,Chelsea,Man City,0,1,1570.1483665329195,1688.8170432588352,P Tierney,5.0,4.0,1.67,0,1,0.8200000000000001,1.23,2,3,2,0,3,9,4.0,0,1.0,0.6666666865348816,3.0,1.1399999856948853,1.4700000286102295,3.6666667461395264,11.0,0.800000011920929,1.399999976158142,3.4000000953674316,1.2680000066757202,1.718000054359436,4.400000095367432,11.800000190734863,1.2000000476837158,0.8999999761581421,3.799999952316284,1.4259999990463257,1.687999963760376,3.700000047683716,10.600000381469727,1.3680000305175781,1.2860000133514404,1,0,1.23,0.8200000000000001,3,2,0,0,2,9,5.0,0,1.6666666269302368,1.3333333730697632,6.0,2.450000047683716,1.1766666173934937,7.333333492279053,12.0,1.600000023841858,1.0,5.599999904632568,2.2360000610351562,1.1959999799728394,8.199999809265137,10.399999618530273,2.4000000953674316,1.0,6.300000190734863,2.388000011444092,1.1069999933242798,7.5,8.600000381469727,2.313999891281128,0.8259999752044678
2023-01-12,2022/23,Fulham,Chelsea,2,1,1472.7725993712322,1561.8211177735132,D Coote,3.3,3.5,2.15,2,1,1.1099999999999999,3.5,3,10,4,0,5,12,9.0,0,2.0,0.3333333432674408,5.0,1.8700000047683716,1.149999976158142,5.0,11.333333015441895,1.600000023841858,1.0,4.800000190734863,1.7519999742507935,1.6820000410079956,5.0,10.800000190734863,1.7000000476837158,1.2000000476837158,4.900000095367432,1.840999960899353,1.8680000305175781,6.0,9.899999618530273,2.063999891281128,1.9479999542236328,1,2,3.5,1.1099999999999999,10,3,3,1,7,16,7.0,0,1.0,0.6666666865348816,3.0,1.1699999570846558,1.4900000095367432,3.6666667461395264,10.333333015441895,0.6000000238418579,0.800000011920929,2.4000000953674316,0.9359999895095825,1.3279999494552612,3.5999999046325684,12.399999618530273,1.0,0.8999999761581421,3.700000047683716,1.3819999694824219,1.7029999494552612,3.799999952316284,10.199999809265137,1.4539999961853027,2.0840001106262207
2023-01-13,2022/23,Aston Villa,Leeds,2,1,1478.2596425954534,1448.1003128893199,M Oliver,1.91,3.6,4.0,2,1,1.78,1.6400000000000001,5,4,2,0,0,12,9.0,0,1.3333333730697632,1.3333333730697632,4.666666507720947,1.7333333492279053,1.6733332872390747,3.3333332538604736,7.666666507720947,1.7999999523162842,1.2000000476837158,4.0,1.472000002861023,1.3839999437332153,3.4000000953674316,8.0,1.399999976158142,1.600000023841858,4.599999904632568,1.6820000410079956,1.6089999675750732,4.199999809265137,10.699999809265137,2.2639999389648438,1.600000023841858,1,2,1.6400000000000001,1.78,4,5,2,0,11,8,9.0,0,1.0,1.6666666269302368,2.6666667461395264,1.0833333730697632,2.116666555404663,4.666666507720947,13.666666984558105,2.0,2.4000000953674316,3.4000000953674316,1.3519999980926514,2.2200000286102295,5.800000190734863,12.800000190734863,1.5,2.0999999046325684,3.799999952316284,1.4889999628067017,2.015000104904175,5.5,12.300000190734863,1.3919999599456787,2.1019999980926514
2023-01-14,2022/23,Man United,Man City,2,1,1593.623994653283,1697.1442920182415,S Attwell,4.2,3.6,1.85,2,1,1.4,0.44,4,1,3,0,1,15,11.0,0,2.3333332538604736,0.0,6.666666507720947,2.443333387374878,1.2166666984558105,6.666666507720947,12.333333015441895,2.0,0.800000011920929,6.400000095367432,2.2939999103546143,1.4880000352859497,5.599999904632568,11.800000190734863,1.600000023841858,0.6000000238418579,5.699999809265137,2.124000072479248,1.2649999856948853,5.300000190734863,11.399999618530273,2.246000051498413,1.2039999961853027,1,2,0.44,1.4,1,4,0,0,2,5,9.0,0,1.6666666269302368,0.6666666865348816,5.0,1.9900000095367432,0.5766666531562805,4.666666507720947,12.0,1.600000023841858,1.0,5.199999809265137,2.1019999980926514,1.0099999904632568,6.599999904632568,10.199999809265137,2.200000047683716,1.0,5.900000095367432,2.259999990463257,1.1419999599456787,7.0,8.600000381469727,2.25,0.9139999747276306
2023-01-14,2022/23,Brighton,Liverpool,3,0,1521.6843900540136,1639.38006832288,D England,3.4,3.6,2.1,3,0,3.09,0.76,9,2,1,0,7,8,11.0,0,3.0,2.0,5.666666507720947,1.993333339691162,1.8300000429153442,3.6666667461395264,9.0,2.5999999046325684,2.0,5.400000095367432,1.9320000410079956,1.600000023841858,6.199999809265137,10.399999618530273,1.7999999523162842,1.7000000476837158,5.599999904632568,2.049999952316284,1.4220000505447388,6.800000190734863,11.399999618530273,1.9739999771118164,1.3899999856948853,0,3,0.76,3.09,2,9,3,0,1,15,12.0,0,2.0,1.6666666269302368,6.666666507720947,2.4633333683013916,1.7400000095367432,6.333333492279053,9.333333015441895,2.200000047683716,1.399999976158142,6.599999904632568,2.4000000953674316,1.7619999647140503,5.599999904632568,8.800000190734863,1.600000023841858,1.2999999523162842,6.199999809265137,2.2809998989105225,1.8990000486373901,6.900000095367432,9.100000381469727,2.2060000896453857,2.197999954223633
2023-01-14,2022/23,Everton,Southampton,1,2,1426.6193048344383,1395.6132526316635,J Brooks,2.25,3.25,3.3,1,2,1.52,1.84,4,5,0,0,6,7,11.0,0,1.0,2.3333332538604736,3.6666667461395264,1.3033332824707031,1.8700000047683716,2.6666667461395264,10.333333015441895,0.6000000238418579,2.4000000953674316,3.200000047683716,1.2339999675750732,2.3359999656677246,4.199999809265137,9.600000381469727,0.699999988079071,1.7000000476837158,2.799999952316284,1.0670000314712524,2.0810000896453857,3.5999999046325684,10.399999618530273,1.4839999675750732,1.9220000505447388,2,1,1.84,1.52,5,4,3,0,4,19,10.0,0,0.6666666865348816,2.0,2.3333332538604736,0.9866666793823242,0.9366666674613953,4.666666507720947,12.0,0.800000011920929,2.5999999046325684,3.4000000953674316,1.3220000267028809,1.3320000171661377,4.400000095367432,10.199999809265137,0.699999988079071,2.0,3.5,1.3270000219345093,1.5299999713897705,4.300000190734863,10.199999809265137,1.1460000276565552,1.7599999904632568
2023-01-14,2022/23,Nott'm Forest,Leicester,2,0,1421.141249293083,1470.474513652585,P Tierney,2.7,3.3,2.63,2,0,1.9000000000000001,0.47,5,1,1,0,3,11,10.0,0,0.6666666865348816,1.3333333730697632,3.0,1.1799999475479126,1.2866666316986084,4.0,12.333333015441895,1.0,1.2000000476837158,3.5999999046325684,1.3739999532699585,0.972000002861023,3.200000047683716,11.600000381469727,0.699999988079071,1.2999999523162842,3.200000047683716,1.1950000524520874,1.534999966621399,2.9000000953674316,12.0,1.7039999961853027,1.0420000553131104,0,2,0.47,1.9000000000000001,1,5,2,0,5,12,11.0,0,0.3333333432674408,2.0,3.3333332538604736,1.2666666507720947,1.600000023841858,5.333333492279053,12.0,1.0,1.2000000476837158,4.800000190734863,1.7580000162124634,1.6039999723434448,4.199999809265137,9.800000190734863,1.2000000476837158,0.8999999761581421,4.400000095367432,1.5880000591278076,1.4989999532699585,3.9000000953674316,11.600000381469727,1.7619999647140503,1.7680000066757202
2023-01-14,2022/23,Wolves,West Ham,1,0,1434.4157532738566,1454.1700875699842,S Hooper,2.63,3.3,2.7,1,0,1.67,1.6400000000000001,4,4,0,0,4,10,10.0,0,1.0,1.0,3.3333332538604736,1.2366666793823242,1.9566667079925537,5.666666507720947,15.0,1.0,1.600000023841858,3.4000000953674316,1.2619999647140503,2.068000078201294,5.400000095367432,13.0,0.800000011920929,1.7999999523162842,3.4000000953674316,1.309999942779541,1.7970000505447388,5.099999904632568,13.5,1.340000033378601,1.7760000228881836,0,1,1.6400000000000001,1.67,4,4,2,0,3,7,10.0,0,1.0,2.3333332538604736,3.6666667461395264,1.493333339691162,2.0333333015441895,4.666666507720947,14.666666984558105,0.800000011920929,2.200000047683716,3.799999952316284,1.4980000257492065,2.059999942779541,4.599999904632568,12.600000381469727,1.0,1.5,4.300000190734863,1.694000005722046,1.8799999952316284,5.900000095367432,10.199999809265137,1.4579999446868896,2.1500000953674316
2023-01-14,2022/23,Brentford,Bournemouth,2,0,1501.7574340586805,1400.0012385969108,J Gillett,1.65,4.0,5.25,2,0,1.52,0.79,4,2,1,0,5,5,12.0,0,2.3333332538604736,1.0,6.0,2.0199999809265137,2.3566665649414062,3.6666667461395264,7.0,2.200000047683716,1.2000000476837158,5.599999904632568,1.8880000114440918,2.431999921798706,3.200000047683716,7.800000190734863,1.5,1.600000023841858,4.5,1.5720000267028809,2.424999952316284,3.799999952316284,8.800000190734863,1.6100000143051147,2.2260000705718994,0,2,0.79,1.52,2,4,1,0,3,9,11.0,0,0.0,2.3333332538604736,3.3333332538604736,1.1866666078567505,2.123333215713501,5.0,11.333333015441895,1.2000000476837158,2.200000047683716,5.0,1.7319999933242798,1.878000020980835,4.199999809265137,11.199999809265137,1.2000000476837158,2.0,4.5,1.5839999914169312,1.8459999561309814,4.300000190734863,10.399999618530273,1.5740000009536743,1.8739999532699585
2023-01-15,2022/23,Chelsea,Crystal Palace,1,0,1550.9869769477245,1482.6635854888489,P Bankes,1.62,4.0,5.25,1,0,1.9000000000000001,1.75,5,5,2,0,11,10,3.0,1,0.6666666865348816,1.3333333730697632,4.666666507720947,1.7033333778381348,1.3833333253860474,4.0,13.0,0.800000011920929,1.0,4.199999809265137,1.5479999780654907,1.350000023841858,4.199999809265137,11.600000381469727,0.800000011920929,1.100000023841858,4.0,1.468999981880188,1.7319999933242798,4.099999904632568,11.0,1.309999942779541,1.3220000267028809,0,1,1.75,1.9000000000000001,5,5,5,0,7,17,11.0,0,0.6666666865348816,2.3333332538604736,3.3333332538604736,1.346666693687439,2.2666666507720947,6.0,11.333333015441895,0.800000011920929,1.7999999523162842,3.200000047683716,1.2940000295639038,1.6759999990463257,5.599999904632568,10.800000190734863,0.8999999761581421,1.399999976158142,3.0999999046325684,1.25,1.6759999990463257,5.099999904632568,12.100000381469727,1.2000000476837158,1.24399995803833
2023-01-15,2022/23,Newcastle,Fulham,1,0,1580.4843725074327,1483.6067401970208,R Jones,1.5,4.33,6.5,1,0,2.05,0.15,5,0,1,0,10,6,12.0,0,1.0,0.0,3.6666667461395264,1.4233332872390747,1.006666660308838,6.333333492279053,11.666666984558105,1.600000023841858,0.20000000298023224,3.5999999046325684,1.3619999885559082,1.1360000371932983,5.199999809265137,11.800000190734863,2.0,0.30000001192092896,4.199999809265137,1.5989999771118164,0.984000027179718,5.699999809265137,11.0,1.9179999828338623,0.4860000014305115,0,1,0.15,2.05,0,5,3,0,5,14,3.0,1,1.6666666269302368,0.6666666865348816,2.3333332538604736,0.9466666579246521,2.2766666412353516,4.0,10.333333015441895,1.7999999523162842,0.800000011920929,5.0,1.8339999914169312,1.996000051498413,6.0,11.0,1.7999999523162842,1.0,5.0,1.8700000047683716,1.934999942779541,6.300000190734863,10.399999618530273,1.6180000305175781,1.7879999876022339
2023-01-15,2022/23,Tottenham,Arsenal,0,2,1583.046162367487,1647.7081288595275,C Pawson,3.1,3.6,2.2,0,2,2.54,1.87,7,5,4,0,4,16,11.0,0,2.0,1.3333333730697632,5.333333492279053,1.90666663646698,1.6666666269302368,4.666666507720947,11.0,2.200000047683716,1.7999999523162842,5.800000190734863,2.065999984741211,1.7879999876022339,5.599999904632568,10.199999809265137,1.7999999523162842,1.5,5.300000190734863,1.9630000591278076,1.75600004196167,6.5,10.100000381469727,1.9980000257492065,1.4900000095367432,2,0,1.87,2.54,5,7,2,0,3,15,12.0,0,2.3333332538604736,1.0,5.333333492279053,2.0166666507720947,1.2166666984558105,5.333333492279053,11.333333015441895,2.0,0.6000000238418579,4.400000095367432,1.7259999513626099,1.0,5.199999809265137,10.600000381469727,2.299999952316284,0.699999988079071,5.5,2.053999900817871,1.0729999542236328,5.099999904632568,10.199999809265137,1.5379999876022339,1.1759999990463257
2023-01-18,2022/23,Crystal Palace,Man United,1,1,1476.1977669068294,1604.870099001506,R Jones,4.5,3.6,1.8,1,1,1.75,1.6099999999999999,5,4,1,0,3,9,3.0,1,0.6666666865348816,1.6666666269302368,5.0,1.8899999856948853,1.6066666841506958,8.0,13.0,0.4000000059604645,1.7999999523162842,3.0,1.2059999704360962,1.909999966621399,6.0,12.800000190734863,0.699999988079071,1.399999976158142,3.0999999046325684,1.2410000562667847,1.7200000286102295,5.300000190734863,12.5,1.2999999523162842,2.1080000400543213,1,1,1.6099999999999999,1.75,4,5,2,0,3,10,4.0,0,2.0,0.3333333432674408,5.333333492279053,1.9666666984558105,0.9933333396911621,4.0,13.0,2.200000047683716,0.4000000059604645,6.599999904632568,2.3519999980926514,1.3079999685287476,4.800000190734863,12.399999618530273,1.600000023841858,0.6000000238418579,5.699999809265137,2.111999988555908,1.218000054359436,5.0,11.600000381469727,2.002000093460083,1.3259999752044678
2023-01-19,2022/23,Man City,Tottenham,4,2,1685.8981876700184,1573.180336496821,S Hooper,1.36,5.0,8.5,4,2,2.2199999999999998,1.14,6,3,1,0,8,10,5.0,0,1.0,1.0,2.3333332538604736,1.006666660308838,0.8566666841506958,3.6666667461395264,9.0,1.399999976158142,1.2000000476837158,4.400000095367432,1.8040000200271606,1.149999976158142,5.199999809265137,10.0,1.7000000476837158,0.8999999761581421,5.0,1.9479999542236328,1.0140000581741333,6.699999809265137,8.800000190734863,2.059999942779541,0.9279999732971191,2,4,1.14,2.2199999999999998,3,6,2,0,3,14,4.0,0,1.3333333730697632,1.3333333730697632,5.0,1.8200000524520874,1.7166666984558105,4.333333492279053,13.0,2.0,1.7999999523162842,6.199999809265137,2.200000047683716,1.7359999418258667,5.400000095367432,11.399999618530273,1.7000000476837158,1.7000000476837158,5.699999809265137,2.1059999465942383,1.784999966621399,6.699999809265137,10.300000190734863,1.9279999732971191,2.0220000743865967
2023-01-21,2022/23,Liverpool,Chelsea,0,0,1627.7345513048274,1557.452795529744,M Oliver,1.85,3.75,4.0,0,0,1.3199999999999998,0.91,3,2,3,0,5,16,7.0,0,1.0,2.3333332538604736,4.333333492279053,1.6866666078567505,2.069999933242798,4.666666507720947,10.333333015441895,1.7999999523162842,1.7999999523162842,5.800000190734863,2.125999927520752,2.00600004196167,5.199999809265137,10.199999809265137,1.399999976158142,1.2999999523162842,6.099999904632568,2.246000051498413,1.972000002861023,6.699999809265137,9.5,2.3559999465942383,1.600000023841858,0,0,0.91,1.3199999999999998,2,3,1,0,5,9,6.0,0,0.6666666865348816,1.0,5.666666507720947,2.073333263397217,1.3633333444595337,7.0,11.666666984558105,1.0,0.800000011920929,4.800000190734863,1.781999945640564,1.465999960899353,5.800000190734863,11.399999618530273,0.699999988079071,1.100000023841858,4.099999904632568,1.5190000534057617,1.649999976158142,5.099999904632568,10.899999618530273,1.8739999532699585,1.7920000553131104
2023-01-21,2022/23,Bournemouth,Nott'm Forest,1,1,1394.347383026319,1430.8343323864776,A Madley,2.75,3.1,2.75,1,1,1.6400000000000001,2.05,4,5,1,0,4,10,7.0,0,0.0,2.3333332538604736,2.6666667461395264,0.9733333587646484,1.996666669845581,3.3333332538604736,11.0,0.6000000238418579,1.7999999523162842,4.199999809265137,1.4880000352859497,1.8420000076293945,4.199999809265137,11.0,1.0,2.0999999046325684,4.300000190734863,1.5169999599456787,1.8259999752044678,3.9000000953674316,10.5,1.593999981880188,1.8179999589920044,1,1,2.05,1.6400000000000001,5,4,2,0,6,7,7.0,0,1.3333333730697632,0.3333333432674408,3.6666667461395264,1.443333387374878,0.5,2.0,14.666666984558105,1.0,0.800000011920929,3.200000047683716,1.2580000162124634,0.9139999747276306,3.200000047683716,11.800000190734863,0.800000011920929,1.2000000476837158,3.4000000953674316,1.2799999713897705,1.4880000352859497,3.0999999046325684,11.800000190734863,0.6859999895095825,2.0280001163482666
2023-01-21,2022/23,Leicester,Brighton,2,2,1460.7814305591905,1533.3299070720664,T Bramall,3.6,3.5,2.05,2,2,0.85,1.55,2,4,0,0,5,9,7.0,0,0.3333333432674408,1.6666666269302368,3.0,1.149999976158142,1.6299999952316284,5.333333492279053,13.0,0.6000000238418579,1.600000023841858,3.4000000953674316,1.25600004196167,1.7960000038146973,4.599999904632568,11.199999809265137,1.100000023841858,0.8999999761581421,4.0,1.4630000591278076,1.5429999828338623,4.199999809265137,11.199999809265137,1.4140000343322754,1.2300000190734863,2,2,1.55,0.85,4,2,1,0,6,9,7.0,0,3.0,1.6666666269302368,7.333333492279053,2.566666603088379,1.556666612625122,5.333333492279053,8.333333015441895,2.5999999046325684,1.600000023841858,5.599999904632568,1.972000002861023,1.4140000343322754,5.800000190734863,9.800000190734863,2.0999999046325684,1.600000023841858,6.099999904632568,2.2009999752044678,1.3869999647140503,6.900000095367432,11.300000190734863,2.125999927520752,1.4539999961853027
2023-01-21,2022/23,Southampton,Aston Villa,0,1,1408.174311515646,1485.7213700455538,M Salisbury,2.88,3.25,2.55,0,1,1.6900000000000002,1.9300000000000002,5,5,1,0,2,19,7.0,0,1.0,1.3333333730697632,2.6666667461395264,1.0733333826065063,0.9866666793823242,4.666666507720947,15.333333015441895,1.0,2.0,3.4000000953674316,1.3040000200271606,1.3619999885559082,3.5999999046325684,12.600000381469727,0.8999999761581421,1.7000000476837158,4.0,1.496000051498413,1.3869999647140503,4.599999904632568,11.300000190734863,1.5080000162124634,1.2999999523162842,1,0,1.9300000000000002,1.6900000000000002,5,5,2,0,2,9,8.0,0,1.6666666269302368,0.6666666865348816,4.333333492279053,1.6266666650772095,1.190000057220459,3.3333332538604736,9.333333015441895,1.600000023841858,1.2000000476837158,4.199999809265137,1.559999942779541,1.4900000095367432,2.799999952316284,9.199999809265137,1.5,1.600000023841858,4.900000095367432,1.7660000324249268,1.6679999828338623,3.799999952316284,10.0,1.100000023841858,1.6180000305175781
2023-01-21,2022/23,West Ham,Everton,2,0,1445.3232976058912,1414.0582459504558,S Attwell,1.8,3.75,4.75,2,0,1.49,0.73,4,2,1,0,4,9,7.0,0,0.6666666865348816,1.6666666269302368,3.6666667461395264,1.5733333826065063,1.9466667175292969,4.0,11.333333015441895,0.6000000238418579,2.0,4.199999809265137,1.6799999475479126,1.9559999704360962,4.800000190734863,12.0,0.699999988079071,1.5,3.9000000953674316,1.5750000476837158,1.965000033378601,5.800000190734863,10.0,1.9299999475479126,1.6100000143051147,0,2,0.73,1.49,2,4,1,0,9,6,7.0,0,1.0,2.3333332538604736,3.0,1.1100000143051147,2.0266666412353516,4.0,9.666666984558105,0.800000011920929,2.4000000953674316,3.5999999046325684,1.350000023841858,2.1080000400543213,3.799999952316284,9.199999809265137,0.699999988079071,1.7000000476837158,3.0,1.128000020980835,2.11299991607666,3.700000047683716,10.399999618530273,0.6499999761581421,2.240000009536743
2023-01-21,2022/23,Crystal Palace,Newcastle,0,0,1478.1489719122492,1586.2528129576008,C Pawson,4.4,3.5,1.85,0,0,0.47,2.5100000000000002,1,7,4,0,3,13,3.0,1,0.3333333432674408,2.0,4.666666507720947,1.743333339691162,1.8899999856948853,6.666666507720947,12.333333015441895,0.6000000238418579,1.7999999523162842,4.0,1.5080000162124634,2.062000036239624,5.599999904632568,12.0,0.800000011920929,1.5,3.5,1.3630000352859497,1.694000005722046,5.400000095367432,12.100000381469727,1.281999945640564,2.138000011444092,0,0,2.5100000000000002,0.47,7,1,2,0,15,7,6.0,0,0.3333333432674408,0.0,3.6666667461395264,1.503333330154419,0.7833333611488342,8.0,11.666666984558105,1.0,0.0,3.799999952316284,1.4980000257492065,0.7799999713897705,6.800000190734863,11.0,1.600000023841858,0.20000000298023224,4.099999904632568,1.5820000171661377,0.8939999938011169,5.800000190734863,10.199999809265137,1.2799999713897705,1.4819999933242798
2023-01-22,2022/23,Leeds,Brentford,0,0,1440.6385854392195,1507.4112896292722,P Bankes,2.38,3.6,2.88,0,0,1.7200000000000002,0.18,5,0,2,0,2,10,9.0,0,1.0,1.3333333730697632,3.6666667461395264,1.443333387374878,1.5800000429153442,7.333333492279053,12.666666984558105,1.399999976158142,2.200000047683716,3.4000000953674316,1.340000033378601,2.1740000247955322,5.400000095367432,11.199999809265137,1.5,2.0999999046325684,3.799999952316284,1.5069999694824219,2.009000062942505,6.300000190734863,10.800000190734863,1.5859999656677246,1.9279999732971191,0,0,0.18,1.7200000000000002,0,5,2,0,3,18,8.0,0,2.3333332538604736,0.3333333432674408,5.666666507720947,1.9533333778381348,1.6866666078567505,3.3333332538604736,5.0,2.200000047683716,0.800000011920929,6.0,2.0399999618530273,2.0940001010894775,3.5999999046325684,6.599999904632568,1.600000023841858,1.100000023841858,4.599999904632568,1.61899995803833,2.2820000648498535,3.799999952316284,8.399999618530273,1.534000039100647,2.624000072479248
2023-01-22,2022/23,Man City,Wolves,3,0,1691.2996806418685,1443.2625432379496,D Coote,1.2,8.0,11.0,3,0,2.4200000000000004,0.5900000000000001,7,1,1,0,5,10,3.0,1,2.0,1.3333333730697632,3.3333332538604736,1.2966666221618652,1.1200000047683716,4.0,8.0,2.0,1.2000000476837158,4.400000095367432,1.7259999513626099,0.8539999723434448,4.800000190734863,10.199999809265137,1.7000000476837158,1.100000023841858,4.800000190734863,1.875,1.1130000352859497,6.599999904632568,9.399999618530273,1.9140000343322754,1.1260000467300415,0,3,0.5900000000000001,2.4200000000000004,1,7,2,0,7,10,8.0,0,0.6666666865348816,0.6666666865348816,3.3333332538604736,1.3366667032241821,1.8033332824707031,6.333333492279053,11.0,0.800000011920929,1.0,3.200000047683716,1.2580000162124634,1.8179999589920044,5.400000095367432,12.0,0.8999999761581421,1.5,3.5999999046325684,1.3949999809265137,1.6979999542236328,5.300000190734863,13.699999809265137,1.2799999713897705,1.8179999589920044
2023-01-22,2022/23,Arsenal,Man United,3,2,1657.5739547301937,1602.9188939960864,A Taylor,1.8,3.8,4.2,3,2,2.2,1.34,5,4,1,0,12,8,7.0,0,2.0,0.6666666865348816,5.333333492279053,1.996666669845581,1.596666693687439,4.0,12.0,2.200000047683716,0.6000000238418579,5.0,1.899999976158142,1.4199999570846558,4.599999904632568,11.0,2.200000047683716,0.6000000238418579,5.099999904632568,1.9140000343322754,1.218999981880188,4.900000095367432,10.699999809265137,2.569999933242798,0.9700000286102295,2,3,1.34,2.2,4,5,2,0,4,9,4.0,0,2.0,0.6666666865348816,4.666666507720947,1.7633333206176758,1.1866666078567505,3.3333332538604736,12.666666984558105,2.0,0.4000000059604645,5.599999904632568,2.068000078201294,1.1679999828338623,4.800000190734863,12.399999618530273,1.7000000476837158,0.699999988079071,5.900000095367432,2.1700000762939453,1.3079999685287476,4.900000095367432,11.300000190734863,2.0199999809265137,1.49399995803833
2023-01-23,2022/23,Fulham,Tottenham,0,1,1477.8382997468527,1567.7788435249709,P Tierney,3.3,3.6,2.1,0,1,1.75,1.17,5,3,1,0,3,10,8.0,0,1.0,0.6666666865348816,1.6666666269302368,0.7233333587646484,2.5799999237060547,4.333333492279053,12.333333015441895,1.600000023841858,0.6000000238418579,3.5999999046325684,1.3739999532699585,1.7999999523162842,5.0,12.0,1.600000023841858,0.8999999761581421,4.599999904632568,1.7120000123977661,1.9359999895095825,6.300000190734863,10.899999618530273,1.940000057220459,2.240000009536743,1,0,1.17,1.75,3,5,3,0,8,10,4.0,0,2.0,2.0,5.333333492279053,1.9466667175292969,1.940000057220459,3.6666667461395264,12.666666984558105,1.600000023841858,2.0,5.199999809265137,1.8799999952316284,1.8179999589920044,4.199999809265137,12.600000381469727,1.7000000476837158,2.0999999046325684,5.300000190734863,1.9539999961853027,1.9950000047683716,6.300000190734863,10.5,1.934000015258789,2.1500000953674316
2023-02-03,2022/23,Chelsea,Fulham,0,0,1561.0362042250135,1468.697930970505,S Attwell,1.62,4.0,5.25,0,0,1.23,1.46,3,4,1,0,6,16,13.0,0,0.6666666865348816,0.6666666865348816,5.666666507720947,2.1033332347869873,1.3933333158493042,7.666666507720947,11.666666984558105,0.6000000238418579,0.800000011920929,4.199999809265137,1.5839999914169312,1.444000005722046,5.599999904632568,11.600000381469727,0.699999988079071,1.100000023841858,3.799999952316284,1.4229999780654907,1.6130000352859497,5.400000095367432,11.100000381469727,1.1640000343322754,1.5080000162124634,0,0,1.46,1.23,4,3,4,0,2,12,11.0,0,0.6666666865348816,1.0,2.6666667461395264,1.003333330154419,2.240000009536743,4.333333492279053,12.0,1.0,0.800000011920929,2.4000000953674316,0.9480000138282776,2.009999990463257,4.0,11.0,1.2999999523162842,1.0,4.300000190734863,1.6009999513626099,1.843000054359436,5.699999809265137,10.800000190734863,1.4839999675750732,1.6319999694824219
2023-02-04,2022/23,Everton,Arsenal,1,0,1406.626269157899,1664.3887128874705,D Coote,8.5,4.5,1.4,1,0,1.52,1.3199999999999998,4,3,4,0,7,13,14.0,0,0.6666666865348816,2.6666667461395264,3.3333332538604736,1.2366666793823242,2.073333263397217,6.666666507720947,7.0,0.800000011920929,2.200000047683716,3.4000000953674316,1.2319999933242798,1.7879999876022339,4.599999904632568,8.800000190734863,0.699999988079071,1.7000000476837158,3.200000047683716,1.1890000104904175,1.996000051498413,4.5,9.699999809265137,1.6059999465942383,1.9859999418258667,0,1,1.3199999999999998,1.52,3,4,1,0,5,8,13.0,0,1.6666666269302368,0.6666666865348816,4.666666507720947,1.9133332967758179,1.4700000286102295,6.666666507720947,11.0,2.4000000953674316,1.0,5.199999809265137,2.0239999294281006,1.50600004196167,6.199999809265137,11.399999618530273,2.200000047683716,0.6000000238418579,4.900000095367432,1.8980000019073486,1.2419999837875366,5.699999809265137,10.399999618530273,1.6260000467300415,1.3559999465942383
